z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.1350985711051502,0.611686019876231,0.0023984260235037,0,0,0,100.0,28.57142857142857
0.0918924443221669,0.6161097078443277,0.0081692183084134,0,0,0,100.0,28.57142857142857
0.0957645139763008,0.6180725343503288,0.0024390064961089,0,0,0,100.0,28.57142857142857
0.1226097458743945,0.5750812535750114,0.7022247702278296,0,0,0,100.0,28.57142857142857
0.6107693460855168,0.8027964241522406,0.0077300317243585,1,2,4,100.0,28.57142857142857
0.6035305806454155,0.7674169421281343,0.0021572853763456,1,2,4,100.0,28.57142857142857
0.6336691731617032,0.7901432952561379,0.0050889854798298,1,2,4,100.0,28.57142857142857
0.622864040262596,0.7791547302363855,0.0583116926166441,1,2,4,100.0,28.57142857142857
0.6222758322688565,0.1420388100325524,0.0052834313716595,2,1,4,100.0,28.57142857142857
0.6565632788209795,0.2124612372708212,0.0012657839901475,2,1,4,100.0,28.57142857142857
0.6216446866087585,0.1528348147983845,0.0028936893293332,2,1,4,100.0,28.57142857142857
0.6114635229679249,0.1917983557437192,0.0149782551431399,2,1,4,100.0,28.57142857142857
0.9066062794208372,0.0998000643771764,0.0012954945904175,3,3,4,100.0,28.57142857142857
0.9164093687745944,0.0946944067322361,0.0011295400512872,3,3,4,100.0,28.57142857142857
0.9256715941996,0.0276450936627172,0.0010945115306223,3,3,4,100.0,28.57142857142857
0.9155015147062,0.0751427818091275,1.0,3,3,4,100.0,28.57142857142857
