z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.2853918440281655,0.8556254163690259,0.0037755448013002,0,2,0,100.0,21.671826625387
0.271498026293428,0.8657961346016435,0.0122580591827446,0,2,0,100.0,21.671826625387
0.2812188474195762,0.8449118754276949,0.2577316184708612,0,2,0,100.0,21.671826625387
0.1853130411069692,0.9486253902139956,0.0019647440848904,1,3,0,100.0,21.671826625387
0.201422084571417,0.0206332889910159,0.0022013210836844,1,3,0,100.0,21.671826625387
0.1967098257305114,0.9652180628559834,0.014245471638947,1,3,0,100.0,21.671826625387
0.4988411269597612,0.9135177836621357,0.0020533941303148,2,0,0,100.0,21.671826625387
0.5390139030059895,0.897347339480948,1.0,2,0,0,100.0,21.671826625387
0.4538786187143437,0.6470719280926138,0.0053685779361415,3,1,8,100.0,21.671826625387
0.4685254447114975,0.6393512965925987,0.0205166737964762,3,1,9,100.0,21.671826625387
0.0244779928584785,0.5068204353037205,0.003718158789847,4,4,10,100.0,21.671826625387
0.0620940650478177,0.4877717166500762,0.0131155273985292,4,4,11,100.0,21.671826625387
