z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.7429369490031829,0.4667687650336644,0.0121296087549841,0,0,0,74.26900584795322,56.98324022346368
0.7897480031572255,0.5075914979352827,0.0088317708764561,0,0,1,74.26900584795322,56.98324022346368
0.7043069149610951,0.4703532511950439,0.0626275277997853,0,0,2,74.26900584795322,56.98324022346368
0.1545350401687905,0.2023771240277861,0.0045534838148525,1,2,3,74.26900584795322,56.98324022346368
0.1032245566911788,0.2653274753961067,0.0368048178994503,1,2,3,74.26900584795322,56.98324022346368
0.1041942289622945,0.2747517949565956,0.3536140711690901,1,2,3,74.26900584795322,56.98324022346368
0.2336668737615825,0.0578526801852122,0.0030054791964306,2,3,6,74.26900584795322,56.98324022346368
0.2819735134922245,0.013138392679919,0.1916292225993162,2,4,6,74.26900584795322,56.98324022346368
0.7547618917931719,0.1043106013104649,0.0027605422854189,3,1,8,74.26900584795322,56.98324022346368
0.7287343409207315,0.0400608016085209,0.3478810859427543,3,1,8,74.26900584795322,56.98324022346368
0.2464004897394027,0.8895396590699515,0.0195058035038782,4,4,6,74.26900584795322,56.98324022346368
0.2440710690196725,0.9031744784924394,1.0,4,3,6,74.26900584795322,56.98324022346368
