z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.975682498869078,0.5967837292833511,0.0023112430097615,0,0,0,100.0,100.0
0.91766862966443,0.6698758328277729,0.0066068618935033,0,0,0,100.0,100.0
0.9001945537674653,0.5854443087430328,0.0019996218261543,0,0,0,100.0,100.0
0.9463245556930756,0.6071431896226137,0.004336313629607,0,0,0,100.0,100.0
0.9077848131497084,0.542304505923341,0.0018574184603095,0,0,0,100.0,100.0
0.9384705572386371,0.6702405365979952,0.0018498156542031,0,0,0,100.0,100.0
0.9303538792985532,0.5940917074550639,0.0020250810847052,0,0,0,100.0,100.0
0.8861778777997376,0.5977475815305134,0.0645572549185523,0,0,0,100.0,100.0
0.9176299386951852,0.5996585919519655,0.0052981792311557,0,0,0,100.0,100.0
0.9378259303320708,0.6005536486559023,1.0,0,0,0,100.0,100.0
0.899327901571468,0.9983104208610394,0.0071173792977748,1,1,10,100.0,100.0
0.9245827936136024,0.9632639817161835,0.0299253171236388,1,1,10,100.0,100.0
0.919548638923225,0.013666758623001,0.0090761061795062,1,1,10,100.0,100.0
0.8881658264206347,0.976910844642824,0.0271175026599662,1,1,10,100.0,100.0
0.842919492396238,0.9858092350181928,0.0023135485450533,1,1,10,100.0,100.0
0.9178857355519958,0.0540002183658587,0.0057193700104607,1,1,10,100.0,100.0
0.9426717666158364,0.978954678574398,0.1997868564860697,1,1,10,100.0,100.0
0.948469633523483,0.0121560789087977,0.0042585801737401,1,1,10,100.0,100.0
1.001743138569578,0.01741248879275,0.1603310814156903,1,1,10,100.0,100.0
0.9432958744306132,0.989115077970279,0.4304979470200133,1,1,10,100.0,100.0
