z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.158872814513896,0.8900714218816397,0.0106092365696957,0,4,0,100.0,77.55102040816327
0.1156808536909019,0.8607966220980341,0.1038203423498426,0,4,1,100.0,77.55102040816327
0.1030950368308252,0.8290826894990095,0.1738570195187437,0,4,1,100.0,77.55102040816327
0.4996172407520362,0.5833491030789226,0.0102296465169793,1,2,3,100.0,77.55102040816327
0.5211638751023193,0.5615304523950903,0.0805940354350962,1,2,3,100.0,77.55102040816327
0.522262416587321,0.5859217858922963,0.1892126912170319,1,2,3,100.0,77.55102040816327
0.7513115117990575,0.3211260939427043,0.0159023655700476,2,3,6,100.0,77.55102040816327
0.742050664238185,0.3029507936127251,1.0,2,3,6,100.0,77.55102040816327
0.9278979957916108,0.5496600675688909,0.0317798585774598,3,0,8,100.0,77.55102040816327
0.9008829607514114,0.6145067876865778,0.1122655849717371,3,0,9,100.0,77.55102040816327
0.0521707062204187,0.0907074793975396,0.0222252597933906,4,1,10,100.0,77.55102040816327
0.1008798592069778,0.0982540051822619,0.1081833564627288,4,1,10,100.0,77.55102040816327
