z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.0473525760921208,0.1231589006981606,0.0067006106366485,0,0,0,100.0,48.0
-0.0077896508796191,0.0695578572529493,0.0105889552651539,0,0,0,100.0,48.0
0.0116406145528831,0.1104555138316989,0.2689359362162253,0,0,0,100.0,48.0
0.5601695857451607,0.1035496151111046,0.0299242495191005,1,2,0,100.0,48.0
0.5458890776204295,0.116578011442467,0.004702726111648,1,2,0,100.0,48.0
0.5319992762139628,0.1357084790291286,1.0,1,2,0,100.0,48.0
0.8306487499605751,0.7739285972638195,0.0059309108251365,2,4,6,100.0,48.0
0.8652879427824168,0.7560126359480988,0.1052409621453101,2,4,6,100.0,48.0
0.7287793970181767,0.592521414368428,0.043775176704574,3,3,6,100.0,48.0
0.7145790377761687,0.6000384317399986,0.7060661607946324,3,3,6,100.0,48.0
0.321001709081705,0.7780162442915907,0.0161653640519323,4,1,10,100.0,48.0
0.2815497796526365,0.7638851979854883,0.1715965669377243,4,1,10,100.0,48.0
