z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.5241137422636416,0.8866411123939014,0.0065913987974346,0,0,0,100.0,73.84615384615385
0.4828556339510322,0.9232019818901996,0.0024321707108847,0,0,0,100.0,73.84615384615385
0.4879676495686729,0.8992766959731422,0.0046588008805466,0,0,0,100.0,73.84615384615385
0.5376032574522638,0.8808314415840459,0.005212426762586,0,0,0,100.0,73.84615384615385
0.5323219680307123,0.8441953510614952,0.0141351959075284,0,0,0,100.0,73.84615384615385
0.5063754805683155,0.8900427651117521,1.0,0,0,0,100.0,73.84615384615385
0.9340179544838512,0.1361432381186279,0.011853393933309,1,1,6,100.0,73.84615384615385
0.9439038253185196,0.1488662203839477,0.0010621217712334,1,1,6,100.0,73.84615384615385
0.945388583086545,0.1331408028226725,0.0016027075365109,1,1,6,100.0,73.84615384615385
0.909901395430996,0.0755413025564473,0.005720564131815,1,1,6,100.0,73.84615384615385
0.9456032571180224,0.0749140353100429,0.0039761162937133,1,1,6,100.0,73.84615384615385
0.9418286653125956,0.1197934953876095,0.9391011570272212,1,1,6,100.0,73.84615384615385
0.003299721024468,0.6625857375169875,0.0310445110211191,2,2,12,100.0,73.84615384615385
-0.0051588631715084,0.7242184812073726,0.0065244709603184,2,2,13,100.0,73.84615384615385
0.0526575552530977,0.6990893028475639,0.0016083409913403,2,2,14,100.0,73.84615384615385
0.1172013699293787,0.6986498173683617,0.0069083291945816,2,2,15,100.0,73.84615384615385
0.0189520805351522,0.6964411083127098,0.0042655886093926,2,2,16,100.0,73.84615384615385
0.0616801818650737,0.6526544803268205,0.0318189650066081,2,2,17,100.0,73.84615384615385
