z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.2657636015161491,0.2689295819257816,0.0099059515260764,0,3,0,100.0,57.51633986928104
0.2642999951520233,0.2371837430429336,0.0128332022501082,0,3,0,100.0,57.51633986928104
0.3063607084487779,0.2005094725993849,0.0221151856053133,0,3,0,100.0,57.51633986928104
0.2900963444304448,0.2172490217067735,1.0,0,3,0,100.0,57.51633986928104
0.3785402944219981,0.0928646428831138,0.0479818023288545,1,0,4,100.0,57.51633986928104
0.4021933458549935,0.0646560182022828,0.0173644494536113,1,0,5,100.0,57.51633986928104
0.4186792975516559,0.0989464790397879,0.0865271167999056,1,0,6,100.0,57.51633986928104
0.3732539824580605,0.0934251088341108,0.1189375495850763,1,0,4,100.0,57.51633986928104
0.2998013126154429,0.3990272621572125,0.0171895045121623,2,1,8,100.0,57.51633986928104
0.3384561348441176,0.4682982040407737,0.0130551538768562,2,1,9,100.0,57.51633986928104
0.318421023472778,0.3769524169323794,0.0561455773042956,2,1,10,100.0,57.51633986928104
0.2996556003427129,0.4511026996903843,0.3800573155273568,2,1,9,100.0,57.51633986928104
0.8022898376313443,0.2319794563488059,0.0124012302893275,3,2,12,100.0,57.51633986928104
0.8366774885106357,0.219300634272829,0.0244023248861861,3,2,13,100.0,57.51633986928104
0.834040910208024,0.2319650633405215,0.0938035699106429,3,2,12,100.0,57.51633986928104
0.8012397463329047,0.2428813846650875,0.1787350276007083,3,2,12,100.0,57.51633986928104
