z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.8371295724522322,0.9847107599140832,0.0103456923539507,0,2,0,100.0,100.0
0.8232758633874553,0.0392408196849476,0.0122442869783966,0,2,0,100.0,100.0
0.8716823320830388,0.0332657268371148,0.0233052985322974,0,2,0,100.0,100.0
0.876073116711073,0.9884935475781974,0.4047043803891298,0,2,0,100.0,100.0
0.5827390145200686,0.2243424961150573,0.00658420974237,1,1,4,100.0,100.0
0.5449536474763849,0.2338050113699065,0.0190897070176523,1,1,4,100.0,100.0
0.5816151163675128,0.2427733866463824,0.0402558111625169,1,1,4,100.0,100.0
0.5879387393483436,0.2350683299298339,0.1092944629589733,1,1,4,100.0,100.0
0.078050248197139,0.8829575914186203,0.0085016558975949,2,0,8,100.0,100.0
0.1159615943036397,0.948978195709861,0.0504810138075269,2,0,8,100.0,100.0
0.1262584270865878,0.9662160251792284,0.0063570584122507,2,0,8,100.0,100.0
0.0923769576193839,0.9371913775273384,1.0,2,0,8,100.0,100.0
0.1054660364388645,0.2795149481805108,0.0278899822194886,3,3,12,100.0,100.0
0.0302305649462542,0.2897230198402578,0.0071711003193785,3,3,12,100.0,100.0
0.0966751646179258,0.2721809128402999,0.0065595923352297,3,3,12,100.0,100.0
0.098771411895984,0.296953733159456,0.546714850617677,3,3,12,100.0,100.0
