z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.1084566322695423,0.4646090301795895,0.0053543934157441,0,0,0,100.0,82.75862068965517
0.1332836950818094,0.4536460042378608,0.0015128290863942,0,0,0,100.0,82.75862068965517
0.0885152957665567,0.4837523539371822,0.0172200862361061,0,0,0,100.0,82.75862068965517
0.1194981770199263,0.4622878549751119,0.7613786053892553,0,0,0,100.0,82.75862068965517
0.7173831315670646,0.00276112149696,0.0012757063847596,1,1,4,100.0,82.75862068965517
0.6983744535573997,0.9850760999148817,0.0027730105460178,1,1,4,100.0,82.75862068965517
0.7109996253103615,0.985711747108256,0.0036659376506764,1,1,4,100.0,82.75862068965517
0.7132085234468908,0.992019905651723,1.0,1,1,4,100.0,82.75862068965517
0.5621777542628627,0.1968599393667298,0.0020616093366399,2,2,8,100.0,82.75862068965517
0.642897074381892,0.1946534135123096,0.0010357843538703,2,2,9,100.0,82.75862068965517
0.5663875468520908,0.2208058746406437,0.0016811324118328,2,2,10,100.0,82.75862068965517
0.5858384741043983,0.2120130781003724,0.0591927223647194,2,2,11,100.0,82.75862068965517
0.623855978917471,0.0941348608645614,0.002675394650757,3,3,12,100.0,82.75862068965517
0.5909680727211245,0.1153389098597609,0.0303424946606453,3,3,12,100.0,82.75862068965517
0.5844232733726473,0.107653764068277,0.0143724441931546,3,3,12,100.0,82.75862068965517
0.6198936803173589,0.1035098823745097,0.4509583080339023,3,3,12,100.0,82.75862068965517
