z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.2009359523077116,0.1315190702611292,0.0407584717197455,0,1,0,100.0,93.25153374233128
0.1259459494753403,0.0764715846601284,0.0166839761079879,0,1,0,100.0,93.25153374233128
0.1570383896429836,0.0618561527702714,1.0,0,1,0,100.0,93.25153374233128
0.3227700871575759,0.3204286019106445,0.0174769289615984,1,4,3,100.0,93.25153374233128
0.3015074933478351,0.3512085359901829,0.0298873673788385,1,4,3,100.0,93.25153374233128
0.2964536697726589,0.3314029175245266,0.168575482305187,1,4,3,100.0,93.25153374233128
0.760198411696923,0.6336514147448344,0.0654311863922254,2,2,6,100.0,93.25153374233128
0.8094480907698739,0.592973364043904,0.1647042477559936,2,2,7,100.0,93.25153374233128
0.9419499620018787,0.1310009154292494,0.1235271228696979,3,0,8,100.0,93.25153374233128
0.9777330274212102,0.1209889263325129,0.1939977217214042,3,0,8,100.0,93.25153374233128
1.0309317293666242,0.8457424251707913,0.0393134542602382,4,3,10,100.0,93.25153374233128
0.994273121556311,0.8603277922889564,0.1810810359600069,4,3,10,100.0,93.25153374233128
