z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.7527265332314131,0.7254982875314685,0.0036554552859219,0,1,0,82.05128205128204,48.97959183673469
0.7545056415276639,0.7105494613285591,0.0045034683906044,0,1,0,82.05128205128204,48.97959183673469
0.7511913613483248,0.7432077759067174,0.0053870045633651,0,1,0,82.05128205128204,48.97959183673469
0.7471226370122475,0.7231339680670684,1.0,0,1,0,82.05128205128204,48.97959183673469
0.5202531128804937,0.3021724327451659,0.0051163969440412,1,0,4,82.05128205128204,48.97959183673469
0.5387421604370025,0.2582826330088921,0.0150341361771288,1,0,5,82.05128205128204,48.97959183673469
0.5261899022797939,0.3103565997320863,0.0061291680916826,1,0,6,82.05128205128204,48.97959183673469
0.5091698143710364,0.3079714302314864,0.0453872541144155,1,0,7,82.05128205128204,48.97959183673469
0.9497829297392248,0.2901916744410719,0.002313929924837,2,2,8,82.05128205128204,48.97959183673469
0.930735877509718,0.2611767121914576,0.0015436812138094,2,2,9,82.05128205128204,48.97959183673469
0.9346550368562264,0.2782597040448528,0.0157989340401943,2,2,8,82.05128205128204,48.97959183673469
0.9329773918519216,0.2876124932225034,0.348772302551371,2,2,8,82.05128205128204,48.97959183673469
0.8282478707247984,0.7725530665650555,0.0140758364887768,3,1,12,82.05128205128204,48.97959183673469
0.8317544163124773,0.8447315774234088,0.01769454944463,3,3,13,82.05128205128204,48.97959183673469
0.7586110832552552,0.814156488180355,0.0051435291951326,3,3,14,82.05128205128204,48.97959183673469
0.8013813982293461,0.8371998759171067,0.1515807384427385,3,3,15,82.05128205128204,48.97959183673469
