z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.2251846910915584,0.7874953346224555,0.0043769003896598,0,1,0,100.0,54.054054054054056
0.181115482682239,0.7839661412822926,0.0099593996081453,0,1,0,100.0,54.054054054054056
0.203119547592777,0.7770093408009042,0.0053767916634161,0,1,0,100.0,54.054054054054056
0.1715307419187643,0.7349653610251604,0.1040545713401887,0,1,0,100.0,54.054054054054056
0.1892058813842323,0.7661882932756016,0.012091678098564,0,1,0,100.0,54.054054054054056
0.1904571491380853,0.7529005754682336,0.4564884738944803,0,1,0,100.0,54.054054054054056
0.8088383066930738,0.0795953345730802,0.017510529533795,1,0,6,100.0,54.054054054054056
0.8291270709255281,0.0321362170935698,0.0205051772684181,1,0,6,100.0,54.054054054054056
0.7854880363074145,0.0817209125819598,0.0052999005411273,1,0,6,100.0,54.054054054054056
0.8499665722242544,0.055343496468611,0.0060050921116669,1,0,6,100.0,54.054054054054056
0.8279772884067227,0.0255627517088883,0.0320349238617055,1,0,6,100.0,54.054054054054056
0.809062747540954,0.0401706068334724,0.338648581461515,1,0,6,100.0,54.054054054054056
0.2174147727084885,0.0081579156036368,0.0088238904269078,2,2,0,100.0,54.054054054054056
0.2505553210621677,0.9727172016206528,0.0296549328732756,2,2,0,100.0,54.054054054054056
0.1772247888219771,0.9612971433674906,0.0158122505289514,2,2,0,100.0,54.054054054054056
0.2391526453828273,0.9461416999787056,0.2250018722186176,2,2,0,100.0,54.054054054054056
0.1683112947550336,0.946847131687152,0.0047909678526842,2,2,0,100.0,54.054054054054056
0.2125486499097781,0.9757842031234888,1.0,2,2,0,100.0,54.054054054054056
