z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.945527006790722,0.9293814205337384,0.0631275366389424,0,1,0,100.0,0.0
0.9314745053955892,0.9199738123671056,0.0110818474495732,0,1,0,100.0,0.0
0.949713501783818,0.914536424126132,0.0031379573862101,0,1,0,100.0,0.0
0.9601112562372104,0.9055523946010128,0.0016595985075545,0,1,0,100.0,0.0
0.9073489312033832,0.91302110907253,0.0019652442980277,0,1,0,100.0,0.0
0.943792131183863,0.8312833782287486,0.0302177961908805,0,1,0,100.0,0.0
0.93572429624235,0.9342476628978552,0.002139580053425,0,1,0,100.0,0.0
0.9493589372728928,0.8985938218961192,0.0074612827954499,0,1,0,100.0,0.0
0.9382884604277382,0.8836160254012054,0.0018579430017627,0,1,0,100.0,0.0
0.9241668429464784,0.8993111423363309,0.0745629402019834,0,1,0,100.0,0.0
0.3119876169933182,0.6587403504130313,0.0034524663917517,1,0,0,100.0,0.0
0.2588297378115943,0.6868555000246884,0.0138488059862322,1,0,0,100.0,0.0
0.2741468725202452,0.6527701355502186,0.0041729226382772,1,0,0,100.0,0.0
0.3912880196095302,0.7028207077693587,0.0231729651367571,1,0,0,100.0,0.0
0.328210982664497,0.6010791060214911,0.0012727156697841,1,0,0,100.0,0.0
0.3002095889394375,0.6249654175113439,0.002461046548288,1,0,0,100.0,0.0
0.3624512446102299,0.6093618703790823,0.0078338964338575,1,0,0,100.0,0.0
0.3646926489139797,0.6348323264676519,0.0046779824453229,1,0,0,100.0,0.0
0.3226071661083013,0.6799891100258069,0.0012083761356895,1,0,0,100.0,0.0
0.327886156462214,0.6453141904793587,1.0,1,0,0,100.0,0.0
