z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.8695128888749857,0.902300279076682,0.004414068703779,0,0,0,100.0,0.0
0.8295678029301401,0.8739992050762966,0.0107716896229463,0,0,0,100.0,0.0
0.8401133170908398,0.8453687204217013,0.0127724659710086,0,0,0,100.0,0.0
0.8982117160857516,0.838230507776972,0.0074940524498824,0,0,0,100.0,0.0
0.9022458060484042,0.8320255041028818,0.0663069167829109,0,0,0,100.0,0.0
0.8540571864365917,0.8709449959016594,0.1119481567001625,0,0,0,100.0,0.0
0.0634940262301495,0.8440326670180772,0.0032199548677312,1,2,0,100.0,0.0
-0.031002580780026,0.8163140827652978,0.0049257187576718,1,2,0,100.0,0.0
0.0396926802389911,0.8521175313551433,0.0032486940118523,1,2,0,100.0,0.0
-0.0025858710371266,0.7976107297163096,0.0070004269631843,1,2,0,100.0,0.0
-0.0447825335529602,0.8421546549892914,0.0130306528482891,1,2,0,100.0,0.0
0.0218284850689114,0.8346047200309152,0.090678276108201,1,2,0,100.0,0.0
0.3048423310992257,0.9269275820798084,0.0032541128704245,2,1,0,100.0,0.0
0.4108295238489592,0.9284209809860328,0.0036928600305891,2,1,0,100.0,0.0
0.3379401884883384,0.9022917715876936,0.0044954699290144,2,1,0,100.0,0.0
0.3363641311045446,0.8989024774541235,0.0409804507767089,2,1,0,100.0,0.0
0.3663888897904413,0.9541624388221378,0.030048583058363,2,1,0,100.0,0.0
0.3622807662749236,0.933146307322467,1.0,2,1,0,100.0,0.0
