z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.1127745748226412,0.649688848115337,0.0142176050452435,0,1,0,100.0,0.0
0.0956437854781215,0.5903262711655518,0.0690808386539329,0,1,0,100.0,0.0
0.1240156879425319,0.6644742296977761,0.0323547428697721,0,1,0,100.0,0.0
0.168553171239956,0.6269482749353729,0.1216118259472271,0,1,0,100.0,0.0
0.2155712592954596,0.6825737380994079,0.0271837964143386,0,1,0,100.0,0.0
0.1720057410961535,0.6396568569950559,0.0229742764974164,0,1,0,100.0,0.0
0.1565435698040764,0.6788041314899766,0.0141445861949611,0,1,0,100.0,0.0
0.1392517704446248,0.6650613751744284,0.0083552581929774,0,1,0,100.0,0.0
0.150605010958394,0.6612245028690704,0.0210222410489341,0,1,0,100.0,0.0
0.1490292817714603,0.6416622034305931,0.3061777469118668,0,1,0,100.0,0.0
0.4547590403401478,0.0387077874747451,0.0061825377803099,1,0,0,100.0,0.0
0.45308305554493,0.1053946607154158,0.0122947415606715,1,0,0,100.0,0.0
0.4148512650458402,0.0202090133077648,0.0121065495123001,1,0,0,100.0,0.0
0.4129976445204913,0.1340899265228981,0.0128256999840376,1,0,0,100.0,0.0
0.407467971335704,0.0396680113216876,0.0128058224767326,1,0,0,100.0,0.0
0.4537876975511714,0.060095768248924,0.0547135896366351,1,0,0,100.0,0.0
0.4554753363245978,0.0549380371883962,0.1880061187719039,1,0,0,100.0,0.0
0.3929238252654967,0.0779323196940487,0.0379077096796005,1,0,0,100.0,0.0
0.4409146594916056,0.0530983122311574,0.0063531994740928,1,0,0,100.0,0.0
0.4445069429104246,0.0838587004135578,1.0,1,0,0,100.0,0.0
