z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.9852580303688788,0.915480313842256,0.1233794284507486,0,3,0,74.26900584795322,41.1371237458194
0.9831620047140616,0.901592192691442,0.0398918735640808,0,3,0,74.26900584795322,41.1371237458194
0.9797595567945192,0.9195879688071728,0.572981981911028,0,3,0,74.26900584795322,41.1371237458194
0.1185195495491906,0.5216389161086703,0.1500120111710565,1,0,3,74.26900584795322,41.1371237458194
0.0869800347771501,0.4937069985664423,0.0445257455039633,1,0,3,74.26900584795322,41.1371237458194
0.1138586490078764,0.5152552661998389,0.4554446695993369,1,0,3,74.26900584795322,41.1371237458194
0.9128632681731846,0.1860365138557975,0.0234093552918619,2,2,6,74.26900584795322,41.1371237458194
0.8975741713397959,0.2067961478477018,0.910188661420212,2,2,6,74.26900584795322,41.1371237458194
0.3376376232493894,0.5635130395691578,0.0224432399146907,3,4,3,74.26900584795322,41.1371237458194
0.2833131409469228,0.5867915686831263,0.2146033096764972,3,1,3,74.26900584795322,41.1371237458194
0.2704064326733587,0.6646043746938525,0.0306033280650335,4,4,3,74.26900584795322,41.1371237458194
0.2873067248691141,0.6241818588693403,1.0,4,1,3,74.26900584795322,41.1371237458194
