z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.430479607486983,0.1062212271196528,0.0016679311072226,0,2,0,76.47058823529412,77.55102040816327
0.3860091592191265,0.0902588474088897,0.0055246716234997,0,2,0,76.47058823529412,77.55102040816327
0.3883504899979072,0.1255629713339749,1.0,0,2,0,76.47058823529412,77.55102040816327
0.9301096900161064,0.5148418946790156,0.0019622426006693,1,0,3,76.47058823529412,77.55102040816327
0.9456868504046844,0.4218510809153742,0.0031844779257005,1,0,3,76.47058823529412,77.55102040816327
0.9096109882656293,0.4566869453175567,0.350673828529699,1,0,3,76.47058823529412,77.55102040816327
0.2765384773013171,0.558273382176341,0.002664330228021,2,3,6,76.47058823529412,77.55102040816327
0.2472319598343044,0.5681824337400176,0.010818243705576,2,3,7,76.47058823529412,77.55102040816327
0.4156729309734577,0.6193767697181274,0.0089430285715942,3,1,8,76.47058823529412,77.55102040816327
0.3885432317575813,0.6208893983091772,0.0195859010224142,3,1,9,76.47058823529412,77.55102040816327
0.5764852963233797,0.9670174191141032,0.0025446946264904,4,2,10,76.47058823529412,77.55102040816327
0.6262429014464654,0.9588855648582778,0.0524281837088433,4,4,11,76.47058823529412,77.55102040816327
