z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.9455829626939898,0.6167280622954922,0.001468676805232,0,0,0,100.0,0.0
0.9318434604210044,0.6206116353042466,0.008014231492191,0,0,0,100.0,0.0
0.92200425265511,0.6658157952655953,0.004878971494279,0,0,0,100.0,0.0
0.9684817216765392,0.6107246927988332,0.0045135612976806,0,0,0,100.0,0.0
0.9574269525310116,0.6880282220868297,0.112069549674165,0,0,0,100.0,0.0
0.9448850619062528,0.6333952621710013,0.0364849993979905,0,0,0,100.0,0.0
0.9711742567187968,0.6339806121486431,0.0071011029291908,0,0,0,100.0,0.0
0.9351418312282608,0.5683420605263729,0.0073429309611902,0,0,0,100.0,0.0
0.9541950161377428,0.6539339959538222,0.0022907568668412,0,0,0,100.0,0.0
0.9221214209649627,0.6353916710454528,0.3722096649484467,0,0,0,100.0,0.0
0.7756331953403358,0.1671593308007357,0.010515063887284,1,1,0,100.0,0.0
0.7184146305780884,0.2183686516952674,0.0159963764530265,1,1,0,100.0,0.0
0.7561296740974843,0.2613144067370124,0.0066743945453966,1,1,0,100.0,0.0
0.7865482193581582,0.1822384515462706,0.0843152844637043,1,1,0,100.0,0.0
0.7580750954693656,0.1827035826820691,0.0023559095386113,1,1,0,100.0,0.0
0.7321840892843974,0.1563096941154274,0.0022500695465464,1,1,0,100.0,0.0
0.7341920583210789,0.2300732116208315,0.0496689303677882,1,1,0,100.0,0.0
0.7226181413669949,0.2135359162606223,0.0014295403302962,1,1,0,100.0,0.0
0.795826884194422,0.2319485652476665,0.0030674319764916,1,1,0,100.0,0.0
0.7439130290386589,0.2074315267891709,1.0,1,1,0,100.0,0.0
