z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.9728322437814426,0.9893436957279378,0.080553055424932,0,,0,0.0,57.921635434412266
0.8592986297280916,0.9927575099186332,0.0141117595234178,0,,0,0.0,57.921635434412266
0.9186386453245348,0.9598550503055712,0.0150149651668598,0,,0,0.0,57.921635434412266
0.963882970934864,0.0142922817252666,0.2578348303700133,0,,0,0.0,57.921635434412266
0.9686114075243832,0.9943205225747904,0.1421070902717497,0,,0,0.0,57.921635434412266
0.9832762316371711,0.9187234843819851,0.0200104925159638,0,,0,0.0,57.921635434412266
0.8145710511536407,0.0550778823489388,0.0757840409986336,0,,0,0.0,57.921635434412266
0.9285910632167308,0.9844038709285874,0.1461687042362996,0,,0,0.0,57.921635434412266
0.9190982127007812,0.0717386382098523,0.0183353239929094,0,,0,0.0,57.921635434412266
0.9456089326183984,0.9864909065847304,1.0,0,,0,0.0,57.921635434412266
0.8204328429750188,0.065606906989708,0.0378403099371401,1,,10,0.0,57.921635434412266
0.7744374231189936,0.1163434470330888,0.0329884123309702,1,,11,0.0,57.921635434412266
0.7042323635176975,0.2135823036320318,0.0447055385194125,1,,12,0.0,57.921635434412266
0.6665895984664301,0.1380471915965768,0.0763747014963141,1,,13,0.0,57.921635434412266
0.6476280186925996,0.2085569189918984,0.0392150824818789,1,,14,0.0,57.921635434412266
0.6998421154763746,0.2244582456455758,0.0159368553765741,1,,15,0.0,57.921635434412266
0.7018405693668969,0.1756586118662437,0.0523065379957257,1,,13,0.0,57.921635434412266
0.7468609932276241,0.051077000617774,0.0682444349348399,1,,17,0.0,57.921635434412266
0.7335773169175609,0.1211247673029896,0.0160733825481936,1,,13,0.0,57.921635434412266
0.7326650430972869,0.1485810938102284,0.3438351815252431,1,,13,0.0,57.921635434412266
