z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.6951432940907591,0.415243027509974,0.097491019852379,0,,0,0.0,100.0
0.6638628021378117,0.4512581170289328,0.0401951497243533,0,,0,0.0,100.0
0.6070014680639801,0.3939019122209332,0.4078090410631555,0,,0,0.0,100.0
0.6765217332701372,0.4494824978380503,0.4895240857760334,0,,0,0.0,100.0
0.9213492865040022,0.9120913359923176,0.0263052754564631,1,,4,0.0,100.0
0.8502178399839102,0.9236611334046652,0.1064018560238583,1,,4,0.0,100.0
1.0051695345577172,0.9681886376462308,0.0285179197401482,1,,4,0.0,100.0
0.9331256099469288,0.9294141178040184,1.0,1,,4,0.0,100.0
0.3897616078888679,0.7118945166419559,0.1446127163100302,2,,8,0.0,100.0
0.5173683692161353,0.7964463432862914,0.062070958964248,2,,8,0.0,100.0
0.4471208808768802,0.7337748406100053,0.034376317373344,2,,8,0.0,100.0
0.414501631807762,0.8213310244683519,0.5629831412318076,2,,8,0.0,100.0
0.3001730919421188,0.9559572122498212,0.0276761054450064,3,,12,0.0,100.0
0.3104279657724354,0.9581589821162888,0.0498981619977733,3,,12,0.0,100.0
0.2821569453261867,0.9911889539102718,0.1350921358879558,3,,12,0.0,100.0
0.2872664626997292,0.9683050811991551,0.6035284988193947,3,,12,0.0,100.0
