z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.1181891824826155,0.0910555560875324,0.0016775838885502,0,,0,0.0,51.28205128205128
0.2302521533922354,0.1704100395749963,0.0011112497286593,0,,0,0.0,51.28205128205128
0.1815695720054738,0.2550741090852005,0.0368923734613283,0,,0,0.0,51.28205128205128
0.1379384306594789,0.2252252810315058,0.0011370628345456,0,,0,0.0,51.28205128205128
0.1817691080297451,0.2038633031691205,0.0042519487797893,0,,0,0.0,51.28205128205128
0.2129458171101524,0.2645979232686292,0.0016802233425079,0,,0,0.0,51.28205128205128
0.2963505858193481,0.2819964060550406,0.0019710781842484,0,,0,0.0,51.28205128205128
0.2421390236693331,0.0762649979151161,0.0048688573571947,0,,0,0.0,51.28205128205128
0.2476813716167359,0.097753041069182,0.0087185948968688,0,,0,0.0,51.28205128205128
0.2081628890327579,0.1869504108180697,1.0,0,,0,0.0,51.28205128205128
0.1854770210038475,0.3738506230841367,0.0014484863549875,1,,10,0.0,51.28205128205128
0.2155208254687023,0.3709745820257795,0.0052019782898682,1,,11,0.0,51.28205128205128
0.1053155645943592,0.3236033415800021,0.0191524250756107,1,,12,0.0,51.28205128205128
0.1603916321835675,0.4573060162655277,0.0103412249775625,1,,13,0.0,51.28205128205128
0.3205057312546277,0.4891540003111068,0.0012952218066202,1,,14,0.0,51.28205128205128
0.1519770273771538,0.3686960980972525,0.0106988357944509,1,,15,0.0,51.28205128205128
0.2539878381072678,0.4238289330799603,0.0038171745699901,1,,16,0.0,51.28205128205128
0.2603291625866634,0.3901398004276197,0.0026011259569845,1,,17,0.0,51.28205128205128
0.1260731922723729,0.345805495446576,0.0014737175387119,1,,18,0.0,51.28205128205128
0.1771335084056179,0.3957180145130663,0.1403505422119736,1,,19,0.0,51.28205128205128
