z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.3376006218320223,0.0338148402950306,0.0022093617089926,0,,0,0.0,39.726027397260275
0.3916556040485576,0.07708035594384,0.007031629822585,0,,0,0.0,39.726027397260275
0.3838366078839068,0.097165546400317,0.02873453330573,0,,0,0.0,39.726027397260275
0.4778991837919735,0.0109224500449034,0.0016344924997666,1,,0,0.0,39.726027397260275
0.455483466175398,0.9005902736755311,0.0015831616525638,1,,0,0.0,39.726027397260275
0.4346720863956735,0.951556333957042,1.0,1,,0,0.0,39.726027397260275
0.92959060228147,0.7828912085864133,0.0024122412156367,2,,6,0.0,39.726027397260275
0.9191921768356908,0.785593081459315,0.0105473280171094,2,,7,0.0,39.726027397260275
0.7192090927966622,0.0733208073782503,0.0028452193628199,3,,8,0.0,39.726027397260275
0.6828425946337883,0.0885851992033521,0.0138268153913831,3,,9,0.0,39.726027397260275
0.2128850564126687,0.7013946461456565,0.0019853482611211,4,,10,0.0,39.726027397260275
0.2943298141605753,0.5982362195181015,0.0250960310675366,4,,11,0.0,39.726027397260275
