z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.096291659398754,0.51187181395494,0.1186219832350774,0,,0,0.0,100.0
0.0797186960419493,0.4318256310237439,0.2860429109426689,0,,0,0.0,100.0
0.128755289824598,0.3958001894397305,0.1684208060871524,0,,0,0.0,100.0
0.0615208885029398,0.4155733997983555,0.3929585216418778,0,,0,0.0,100.0
0.0692177322589342,0.4728223447463185,0.0634709164538522,0,,0,0.0,100.0
0.1640522437327318,0.4634285466954363,0.4344169701182932,0,,0,0.0,100.0
0.1511925128663734,0.4718590769972143,0.06550842068318,0,,0,0.0,100.0
0.2271022133692212,0.4570990331751375,0.133523885583918,0,,0,0.0,100.0
0.1229030963504299,0.4884266236610461,0.0911912252841847,0,,0,0.0,100.0
0.1030683711672387,0.4557535475012664,1.0,0,,0,0.0,100.0
0.3059815637432886,0.5942841407520295,0.4689113793066601,1,,10,0.0,100.0
0.2504471123112608,0.6044681028225156,0.1611814544305181,1,,10,0.0,100.0
0.2665918047562194,0.4841297339406133,0.1035349440641514,1,,10,0.0,100.0
0.3554597069552455,0.6042551720529199,0.5413981463783962,1,,10,0.0,100.0
0.2648309578859185,0.5373794136464469,0.6936919798202505,1,,10,0.0,100.0
0.2633420804113996,0.5259203001056646,0.101101934945953,1,,10,0.0,100.0
0.3333908644842265,0.6102956136691811,0.1413384147113052,1,,10,0.0,100.0
0.2841035773558918,0.6549549445127728,0.7694750065620946,1,,10,0.0,100.0
0.2781609302648836,0.5962413119023471,0.5699235100429678,1,,10,0.0,100.0
0.302144036396858,0.5640740568910801,0.8103474143716447,1,,10,0.0,100.0
