z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.1709662341909246,0.3817829270109025,0.0215803051821463,0,0,0,82.05128205128204,47.76119402985074
0.0645695807009783,0.2934511871843921,0.0014479883525157,0,0,0,82.05128205128204,47.76119402985074
0.1784528832696995,0.2589287975294501,0.0054170466127147,0,0,0,82.05128205128204,47.76119402985074
0.095445396111075,0.3150791166326367,0.8310157009757081,0,0,0,82.05128205128204,47.76119402985074
0.7639572551296518,0.3461342319908641,0.002792704726416,1,3,4,82.05128205128204,47.76119402985074
0.8177747867279409,0.3754533072473913,0.0017607403499953,1,3,4,82.05128205128204,47.76119402985074
0.8278333629565615,0.2603729101988766,0.0027224986410362,1,3,6,82.05128205128204,47.76119402985074
0.8052466890126821,0.3518786024374855,0.4334275406942222,1,3,4,82.05128205128204,47.76119402985074
0.1416713599579244,0.6305133392037391,0.0064320803579654,2,2,8,82.05128205128204,47.76119402985074
0.0918734367526137,0.6429900508857523,0.0195962339717563,2,2,9,82.05128205128204,47.76119402985074
0.1845796863313821,0.6486943406717322,0.0019695372488692,2,2,10,82.05128205128204,47.76119402985074
0.1486012920386061,0.6359918199863362,0.0265818993421544,2,2,11,82.05128205128204,47.76119402985074
0.8135123610413286,0.4292443912940318,0.0069212492987513,3,3,4,82.05128205128204,47.76119402985074
0.6430581508441606,0.5293776892587512,0.0043190430120515,3,1,4,82.05128205128204,47.76119402985074
0.8151903998958674,0.5275578497197044,0.0018624337937455,3,1,4,82.05128205128204,47.76119402985074
0.767168661791071,0.4839207120308927,1.0,3,1,4,82.05128205128204,47.76119402985074
