z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.1595147140371151,0.8789080853873747,0.0045470503106943,0,0,0,100.0,44.44444444444444
0.2409125092993255,0.8587274196706624,0.0091671370302381,0,0,1,100.0,44.44444444444444
0.1510239674114784,0.900984812306146,0.0075167956654697,0,0,2,100.0,44.44444444444444
0.1843769432602924,0.8407537325467787,0.2837385907660912,0,0,1,100.0,44.44444444444444
0.1848429137820361,0.2415493442251061,0.0719642684737106,1,2,4,100.0,44.44444444444444
0.0592404519620933,0.2712185803917046,0.0045093182141218,1,2,5,100.0,44.44444444444444
0.188903548888685,0.2770795971684994,0.1671410901361728,1,2,4,100.0,44.44444444444444
0.1742777335992665,0.2768296407020796,0.4153437931621401,1,2,4,100.0,44.44444444444444
0.6393548380501558,0.7885786143175677,0.0049359131545693,2,1,8,100.0,44.44444444444444
0.6413973888856095,0.8069758023821763,0.005112714609286,2,1,8,100.0,44.44444444444444
0.6260270678873814,0.74384498443291,0.0113070552783733,2,1,8,100.0,44.44444444444444
0.6729508614083781,0.7978230268292804,0.7649898231053761,2,1,8,100.0,44.44444444444444
0.703547234764525,0.96595727329425,0.0189221916477438,3,3,8,100.0,44.44444444444444
0.7129772664415261,0.9655060969721851,0.019723284971989,3,3,8,100.0,44.44444444444444
0.7052101348360786,0.978091491216358,0.0461025670220983,3,3,8,100.0,44.44444444444444
0.6655997011573401,0.9359026485682398,1.0,3,3,8,100.0,44.44444444444444
