z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.4721088826425881,0.7050146486025615,0.0229108854974253,0,1,0,100.0,66.66666666666666
0.3507442713505684,0.7595490709544562,0.0691908120302581,0,1,0,100.0,66.66666666666666
0.5021716892893335,0.7382583826445698,0.0350051240356224,0,1,0,100.0,66.66666666666666
0.4575993314133412,0.737645334616415,0.2448381017864623,0,1,0,100.0,66.66666666666666
0.2588833955498672,0.3312235170698083,0.0161875694444182,1,0,4,100.0,66.66666666666666
0.2010113080960734,0.3653250243108796,0.0152342283328107,1,0,4,100.0,66.66666666666666
0.3020027954794734,0.421055018880868,0.0066501578085582,1,0,4,100.0,66.66666666666666
0.2074023307450435,0.3405636529411566,0.1201518505304298,1,0,4,100.0,66.66666666666666
0.2357875417173071,0.1171438442952698,0.0051767484769688,2,2,4,100.0,66.66666666666666
0.3003595064216896,0.0908605876661912,0.0129866437762567,2,2,4,100.0,66.66666666666666
0.2247379827409354,0.1878514185921587,0.0028472642137531,2,2,4,100.0,66.66666666666666
0.2689054171555397,0.1733505829895941,1.0,2,2,4,100.0,66.66666666666666
0.9769013182554136,0.909157327789638,0.0441428998071293,3,3,12,100.0,66.66666666666666
0.8695147510925091,0.8757908090889609,0.0043133075458889,3,3,12,100.0,66.66666666666666
0.8120794943540072,0.8770277887951108,0.0080916145768297,3,3,12,100.0,66.66666666666666
0.8799705591978387,0.863830835260235,0.4979027980122156,3,3,12,100.0,66.66666666666666
