z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.3906390851571463,0.6217419285560322,0.0021714529006164,0,1,0,100.0,0.0
0.4180151429635282,0.6703243642179919,0.0084040713842479,0,1,0,100.0,0.0
0.3507907957009366,0.6535710202436856,0.0021896999775808,0,1,0,100.0,0.0
0.3344072940091614,0.6381425257973801,0.0169410146254719,0,1,0,100.0,0.0
0.6485702154082897,0.3122973331021298,0.0040192993706915,1,2,0,100.0,0.0
0.7244457774647064,0.253608423311218,0.0163312962427577,1,2,0,100.0,0.0
0.714264563706282,0.2192215331550804,0.013694708085404,1,2,0,100.0,0.0
0.7357315466363596,0.2334632723897756,0.1655999116647632,1,2,0,100.0,0.0
0.3453683079853379,0.5125369389363786,0.0062811431848247,2,3,0,100.0,0.0
0.4464299030959185,0.4760518249924581,0.0038971163115608,2,3,0,100.0,0.0
0.3451130336378279,0.5351125490379666,0.0117531558137967,2,3,0,100.0,0.0
0.407840396286551,0.4771095903655958,0.040402682987268,2,3,0,100.0,0.0
0.1949647236673971,0.0501664440035714,0.0026873359114093,3,0,0,100.0,0.0
0.3376887227576685,0.1110592665211836,0.0086516770795433,3,0,0,100.0,0.0
0.2277853692848516,0.1572478776739355,0.0020060707300443,3,0,0,100.0,0.0
0.2645983616073757,0.101208796153311,1.0,3,0,0,100.0,0.0
