z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.1003390875444759,0.5691529078269111,0.0109565608472541,0,0,0,100.0,43.78563283922463
0.1585769196621276,0.6621694435985807,0.0027334727345591,0,0,0,100.0,43.78563283922463
0.214802079632156,0.5480329678723551,0.0056723154244074,0,0,0,100.0,43.78563283922463
0.0829251706546915,0.584509091745708,0.0032872676832111,0,0,0,100.0,43.78563283922463
0.2604215422146644,0.6426666834182502,0.0086180666403075,0,0,0,100.0,43.78563283922463
0.1646018873775385,0.6140552866154377,1.0,0,0,0,100.0,43.78563283922463
-0.0250125688473326,0.0073745292933847,0.0089251806347156,1,1,6,100.0,43.78563283922463
0.011890169331791,0.9935285349735304,0.0026388739409062,1,1,7,100.0,43.78563283922463
0.0528089026073932,0.1122064437309693,0.0026404198673372,1,1,8,100.0,43.78563283922463
0.0465636081605843,0.0550924952328561,0.0172272838681729,1,1,9,100.0,43.78563283922463
0.077841032362733,0.1496256106958108,0.0070193867853116,1,1,10,100.0,43.78563283922463
0.0631988442171637,0.0669366495295979,0.1008522752286897,1,1,9,100.0,43.78563283922463
0.7298777858981204,0.0742075310935126,0.0391126568214698,2,2,12,100.0,43.78563283922463
0.6576156813891918,0.0761090465993488,0.0034975144722471,2,2,13,100.0,43.78563283922463
0.6535781528336866,0.1056049171736991,0.0020098016892598,2,2,14,100.0,43.78563283922463
0.7814365471480723,0.0828086301463304,0.0018172664816966,2,2,15,100.0,43.78563283922463
0.6826249355361325,0.9998947864081544,0.0017198869593128,2,2,16,100.0,43.78563283922463
0.7116168844456979,0.1204520243438233,0.0490235864737968,2,2,17,100.0,43.78563283922463
