z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.8993499648139966,0.6374032853240994,0.0190174950629565,0,1,0,100.0,0.0
0.7660102953016372,0.7648718079387733,0.006323116966523,0,1,0,100.0,0.0
0.8880512215695893,0.7053118195418363,0.0091706907256219,0,1,0,100.0,0.0
0.8381604305168072,0.6449446684244599,0.230094266624897,0,1,0,100.0,0.0
0.8209294256332554,0.6945151777403309,0.0140781428381391,0,1,0,100.0,0.0
0.796307132537906,0.7069337049724572,0.0061235197573919,0,1,0,100.0,0.0
0.7594182604951825,0.6977414792722878,0.0806172032857977,0,1,0,100.0,0.0
0.7867417384499966,0.7003345215320035,0.1447190841936437,0,1,0,100.0,0.0
0.8851953822021735,0.7516331902837466,0.6582204461292521,0,1,0,100.0,0.0
0.8412881757995155,0.6723745100667844,0.981831847223659,0,1,0,100.0,0.0
0.5929780621057535,0.1116471966791388,0.0217225290791867,1,0,0,100.0,0.0
0.4839658925842434,0.0570421811909998,0.016036975040502,1,0,0,100.0,0.0
0.6772400809606164,0.0713607203752076,0.0117473062607945,1,0,0,100.0,0.0
0.7508404466083385,0.076867101740394,0.0109109247415202,1,0,0,100.0,0.0
0.599687404994774,0.0755331835496347,0.0297503158994598,1,0,0,100.0,0.0
0.501709289211263,0.0498343356509062,0.0157230354867814,1,0,0,100.0,0.0
0.6292001002944602,0.1047563254694368,0.0432600694088636,1,0,0,100.0,0.0
0.6436610236111029,0.0457609674136908,0.0251003010112217,1,0,0,100.0,0.0
0.5965343374252804,0.0544965176717589,0.0330121664695302,1,0,0,100.0,0.0
0.6244352420272309,0.0613332159205728,1.0,1,0,0,100.0,0.0
