z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.6281999350577353,0.0730633657225419,0.0199012730167941,0,1,0,66.66666666666666,0.0
0.7434883983414028,0.9846198068949524,0.0231008454337513,0,1,0,66.66666666666666,0.0
0.5665675020408273,0.92488379192154,0.0061204202712681,0,2,0,66.66666666666666,0.0
0.6392336842930737,0.9941579893622142,0.3421714284588248,0,1,0,66.66666666666666,0.0
0.4706714497474189,0.8743784759851317,0.0312264904063297,1,2,0,66.66666666666666,0.0
0.4651704744296672,0.9095452527539518,0.0079849193512422,1,2,0,66.66666666666666,0.0
0.4672274094129429,0.7794140621100989,0.0070501079617288,1,3,0,66.66666666666666,0.0
0.4856592175641189,0.8416467995475087,0.1129397912468593,1,2,0,66.66666666666666,0.0
0.215157279654297,0.9303727202495664,0.0315273429835182,2,0,0,66.66666666666666,0.0
0.1761898825865214,0.950188561633818,0.005678572466501,2,0,0,66.66666666666666,0.0
0.1852204160633893,0.9793960906239428,0.0136188019869107,2,0,0,66.66666666666666,0.0
0.2032172009391705,0.9508223256420152,0.0344183722905518,2,0,0,66.66666666666666,0.0
0.273192618057981,0.8371610209281717,0.0048759212410634,3,3,0,66.66666666666666,0.0
0.2022577791445647,0.8675414323671184,0.0260768962615014,3,3,0,66.66666666666666,0.0
0.3102752206165929,0.8134180867439395,0.0180442284275922,3,3,0,66.66666666666666,0.0
0.2191557547472609,0.8045425401960552,1.0,3,3,0,66.66666666666666,0.0
