z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.423875591995607,0.1408433665307144,0.0012759527978291,0,,0,0.0,0.0
0.4652754776351322,0.1869888151638871,0.0021230588974774,0,,0,0.0,0.0
0.4332366138970921,0.2105780840620287,0.0012001411020614,0,,0,0.0,0.0
0.4075764657784461,0.1804081164854621,0.0898363252220587,0,,0,0.0,0.0
0.6386858138173225,0.5154243842024628,0.001164623533901,1,,0,0.0,0.0
0.6318981243693776,0.4712038181044591,0.0025714387504547,1,,0,0.0,0.0
0.7000879011812386,0.4056005884785335,0.0218636294853776,1,,0,0.0,0.0
0.6329748307776287,0.4601306193473508,0.1723523029565873,1,,0,0.0,0.0
0.233041350763631,0.7980552289707786,0.0025571630981292,2,,0,0.0,0.0
0.1759865614140771,0.6653623365563074,0.0078405870922933,2,,0,0.0,0.0
0.3782024956980311,0.7890865942708588,0.0057133775361354,2,,0,0.0,0.0
0.2740276566367345,0.7439164545103776,0.1632944094813527,2,,0,0.0,0.0
0.840749220411642,0.6474686367273981,0.0011386943306562,3,,0,0.0,0.0
0.8939709875271289,0.5596735827550198,0.0026265027123293,3,,0,0.0,0.0
0.7886719792983177,0.578119474262063,0.0415520709369309,3,,0,0.0,0.0
0.8692852315211664,0.595841199954611,1.0,3,,0,0.0,0.0
