z,theta,momentum,truegroup,qagroup,ktgroup,qascore,ktscore
0.7282647043825287,0.4227367014648869,0.0012399995967785,0,2,0,100.0,65.40880503144653
0.7296402656526567,0.3581126824931209,0.0055408711178974,0,2,0,100.0,65.40880503144653
0.6539791040991524,0.3637812619769716,0.0011857556716761,0,2,0,100.0,65.40880503144653
0.7135810478495646,0.3770752304267616,0.3205756766242138,0,2,0,100.0,65.40880503144653
1.047183074148419,0.4805166414473358,0.0128083057037627,1,1,4,100.0,65.40880503144653
1.0287108475116888,0.3372590244232648,0.0033643007200912,1,1,5,100.0,65.40880503144653
0.965422809384246,0.4250764308278946,0.001867094989371,1,1,6,100.0,65.40880503144653
0.98820935106488,0.4180112655224685,0.0824179180842656,1,1,6,100.0,65.40880503144653
0.6692536863523124,0.7059502310615359,0.0101405418016334,2,3,8,100.0,65.40880503144653
0.6213556205556932,0.743637813783083,0.0020552145183594,2,3,8,100.0,65.40880503144653
0.6038276881039882,0.7681537471636476,0.0128834160750107,2,3,8,100.0,65.40880503144653
0.6075853695109589,0.7037708230480492,1.0,2,3,8,100.0,65.40880503144653
0.7414591490317017,0.0036766570578034,0.00287077653714,3,0,12,100.0,65.40880503144653
0.7327838878050835,0.9987730400706608,0.0015440990428926,3,0,13,100.0,65.40880503144653
0.5526788462146595,0.9756979507482751,0.0013076315539939,3,0,14,100.0,65.40880503144653
0.6500095512263292,0.0342389559071319,0.0174284030426131,3,0,15,100.0,65.40880503144653
